filename,puzzle_correct,patch_matches,time_s
108553_Cassock_primary.jpg,0,0,8.23
128196_Textile_primary.jpg,1,9,1.37
13799_Panel_blue-resist_textile_primary.jpg,0,3,1.34
13801_Panel_blue-resist_textile_primary.jpg,0,0,1.45
157548_Vestment_primary.jpg,0,0,1.45
157562_Textile_fragment_primary.jpg,0,6,1.49
157612_Orphrey_primary.jpg,0,0,1.43
157934_Chasuble_primary.jpg,0,3,1.49
158178_Chasuble_stole_and_maniple_primary.jpg,0,7,1.44
158366_Bed_curtain_border_primary.jpg,0,5,1.37
158367_Bed_curtain_border_primary.jpg,0,0,1.40
158399_Towel_border_primary.jpg,0,1,1.43
173371_Textile_panel_primary.jpg,0,0,1.43
173406_Textile_primary.jpg,0,0,1.35
173413_Textile_primary.jpg,0,1,1.39
174449_Chasuble_primary.jpg,0,1,1.39
174911_Chasuble_primary.jpg,0,1,1.36
175599_Fragment_of_a_shirt_primary.jpg,0,0,1.37
202130_Allegory_of_Water_Neptune_Rescuing_Amymone_primary.jpg,0,0,1.48
202228_Carpet_with_Fame_and_Fortitude_primary.jpg,0,0,1.45
202927_Length_of_roller_printed_cotton_primary.jpg,0,0,1.39
202958_Piece_primary.jpg,0,3,1.42
204484_Diana_and_Actaeon_from_a_set_of_Ovids_Metamorphos_primary.jpg,0,0,1.57
205350_Length_of_furnishing_fabric_primary.jpg,0,0,1.37
206403_Carpet_with_landscapes_primary.jpg,0,2,1.41
207504_Length_of_woven_wool_and_silk_primary.jpg,0,1,1.31
208528_Six_Putti_Dancing_Around_a_Globe_and_a_Palm_from_a_primary.jpg,0,0,1.53
210784_Furnishing_textile_primary.jpg,0,0,1.33
212218_Chandos_primary.jpg,0,1,1.40
212255_Strip_primary.jpg,0,3,1.32
212608_Elijah_and_the_fiery_chariot_primary.jpg,0,1,1.39
212611_The_Virgin_Annunciate_primary.jpg,0,0,1.54
212622_The_Death_of_Cleopatra_from_a_set_of_The_Story_of_primary.jpg,0,1,1.51
212623_The_Colosseum_from_a_set_of_The_Wonders_of_the_Wor_primary.jpg,0,0,1.49
212991_Piece_primary.jpg,0,4,1.44
213063_Piece_primary.jpg,0,0,1.43
213079_Fragment_primary.jpg,0,0,1.31
213122_Piece_primary.jpg,0,0,1.34
213131_Fragment_primary.jpg,0,0,1.33
213136_Damask_primary.jpg,0,0,1.51
213144_Piece_primary.jpg,0,0,1.48
213161_Piece_primary.jpg,0,4,1.52
213183_Piece_primary.jpg,1,9,1.45
213199_Piece_primary.jpg,0,4,1.49
213202_Piece_primary.jpg,0,3,1.41
213209_Piece_primary.jpg,0,0,1.51
213264_Sampler_primary.jpg,0,0,1.34
213439_Piece_primary.jpg,0,0,1.41
214172_Piece_primary.jpg,0,4,1.36
214310_Womans_wedding_mantle_lliclla_with_interlace_an_primary.jpg,0,0,1.35
214318_Silk_textile_with_Seraphim_and_Crosses_primary.jpg,0,0,1.44
214326_Sampler_primary.jpg,0,0,1.37
214341_Piece_primary.jpg,0,2,1.41
215312_Towel_primary.jpg,0,3,1.42
215365_Cap_primary.jpg,0,2,1.34
215452_Band_primary.jpg,0,1,1.32
215460_Band_primary.jpg,0,4,1.33
215464_Fragment_primary.jpg,0,1,1.32
215483_Cap_fragment_primary.jpg,0,3,1.32
215537_Piece_primary.jpg,0,5,1.34
215547_Piece_primary.jpg,0,1,1.32
215569_Peasant_costume_fragment_primary.jpg,0,2,1.42
215574_Peasant_costume_fragment_primary.jpg,0,0,1.39
215583_Peasant_costume_fragment_primary.jpg,0,1,1.46
215608_Peasant_costume_fragment_primary.jpg,0,3,1.30
215659_Fragment_primary.jpg,0,1,1.42
215695_Piece_primary.jpg,0,0,1.40
215707_Piece_one_of_116_primary.jpg,1,9,1.33
215711_Piece_one_of_116_primary.jpg,0,3,1.33
215720_Piece_one_of_116_primary.jpg,0,3,1.34
215748_Piece_one_of_116_primary.jpg,0,0,1.33
215749_Piece_one_of_116_primary.jpg,0,1,1.32
215758_Piece_one_of_116_primary.jpg,0,0,1.31
215797_Piece_one_of_116_primary.jpg,0,1,1.39
215806_Piece_one_of_116_primary.jpg,0,0,1.33
215825_Piece_one_of_13_primary.jpg,0,4,1.35
215830_Piece_one_of_13_primary.jpg,0,5,1.37
215841_Piece_primary.jpg,0,7,1.36
215861_Piece_primary.jpg,0,0,1.38
215867_Piece_primary.jpg,0,3,1.31
215871_Piece_primary.jpg,0,1,1.34
215877_Piece_primary.jpg,0,2,1.32
215887_Piece_primary.jpg,0,4,1.36
215902_Piece_primary.jpg,1,9,1.31
215913_Piece_primary.jpg,1,9,1.34
215919_Piece_primary.jpg,0,4,1.32
215932_Piece_primary.jpg,1,9,1.34
215937_Pieces_4_primary.jpg,0,0,1.36
215956_Piece_primary.jpg,0,0,1.34
215961_Piece_primary.jpg,0,0,1.31
215967_Piece_primary.jpg,0,2,1.31
215988_Piece_primary.jpg,0,0,1.31
216004_Piece_primary.jpg,1,9,1.31
216014_Piece_primary.jpg,1,9,1.34
216017_Piece_primary.jpg,0,5,1.31
216018_Piece_primary.jpg,1,9,1.31
216024_Piece_primary.jpg,0,3,1.30
216042_Piece_primary.jpg,0,1,1.33
216044_Piece_primary.jpg,0,7,1.34
216046_Piece_primary.jpg,0,1,1.31
216064_Piece_primary.jpg,0,3,1.39
216068_Piece_primary.jpg,0,1,1.35
216091_Piece_primary.jpg,1,9,1.33
216096_Piece_primary.jpg,1,9,1.33
216103_Piece_primary.jpg,0,1,1.35
216106_Piece_primary.jpg,1,9,1.37
216120_Piece_primary.jpg,0,5,1.32
216156_Piece_primary.jpg,0,7,1.33
216174_Piece_primary.jpg,0,0,1.37
216185_Piece_primary.jpg,0,0,1.31
216197_Piece_primary.jpg,0,1,1.39
216206_Piece_primary.jpg,0,2,1.39
216218_Piece_primary.jpg,1,9,1.37
216226_Piece_primary.jpg,1,9,1.46
216248_Piece_primary.jpg,0,6,1.32
216260_Piece_primary.jpg,0,5,1.40
216270_Piece_primary.jpg,0,7,1.47
216279_Pieces_4_primary.jpg,0,7,1.44
216288_Piece_primary.jpg,0,1,1.48
216290_Piece_primary.jpg,0,0,1.31
216296_Dress_border_primary.jpg,0,0,1.42
216319_Cap_primary.jpg,1,9,1.34
216323_Fragment_primary.jpg,0,1,1.31
216387_Chalice_Veil_primary.jpg,1,9,1.33
216404_Fragment_primary.jpg,0,3,1.39
216406_Piece_primary.jpg,0,0,1.33
216442_Piece_primary.jpg,0,0,1.30
216443_Piece_primary.jpg,1,9,1.46
216464_Piece_primary.jpg,0,0,1.34
216466_Piece_primary.jpg,0,1,1.32
216473_Piece_primary.jpg,0,0,1.57
216494_Band_primary.jpg,0,1,1.42
216496_Band_primary.jpg,0,1,1.35
216503_Fragment_primary.jpg,0,0,1.39
216509_Fragment_primary.jpg,0,1,1.32
216513_Quilt_primary.jpg,0,3,1.57
216515_Piece_primary.jpg,0,1,1.40
216524_Piece_primary.jpg,0,0,1.37
216554_Piece_primary.jpg,0,0,1.44
216580_Band_primary.jpg,0,1,1.39
216595_St_Barbara_primary.jpg,0,4,1.33
216608_Fragment_primary.jpg,0,3,1.33
216626_Piece_primary.jpg,0,2,1.41
216638_Piece_primary.jpg,0,0,1.36
216649_Figured_silk_weave_primary.jpg,0,1,1.39
216724_Fragment_primary.jpg,0,1,1.45
216776_Band_primary.jpg,0,7,1.36
216794_Band_primary.jpg,0,0,1.34
216810_Fragment_primary.jpg,0,5,1.44
216822_Piece_primary.jpg,0,0,1.45
216853_Piece_primary.jpg,0,1,1.40
216888_Piece_primary.jpg,0,2,1.33
216922_Piece_primary.jpg,0,0,1.38
216926_Piece_primary.jpg,0,1,1.41
216936_Piece_primary.jpg,0,1,1.40
216965_Piece_primary.jpg,0,0,1.44
216976_Piece_primary.jpg,0,2,1.37
216977_Piece_primary.jpg,0,2,1.33
216983_Chalice_Veil_primary.jpg,0,0,1.37
217054_Piece_primary.jpg,0,0,1.40
217075_Piece_primary.jpg,0,1,1.40
217080_Piece_primary.jpg,0,0,1.39
217098_Piece_primary.jpg,0,2,1.37
217120_Fragment_primary.jpg,0,0,1.32
217140_Cover_primary.jpg,0,4,1.38
217142_Quilt_primary.jpg,0,1,1.32
217207_Piece_primary.jpg,0,1,1.43
217220_Panel_primary.jpg,0,3,1.41
217281_Piece_primary.jpg,0,3,1.37
217310_Piece_primary.jpg,0,3,1.40
217326_Fragment_primary.jpg,0,1,1.34
217329_Panel_primary.jpg,0,1,1.39
217332_Piece_primary.jpg,0,3,1.47
217349_Piece_primary.jpg,0,0,1.35
217378_Fragment_primary.jpg,0,0,1.32
217379_Piece_primary.jpg,0,1,1.51
217418_Piece_primary.jpg,1,9,1.36
217448_Piece_primary.jpg,0,0,1.40
217453_Piece_primary.jpg,0,6,1.39
217456_Piece_primary.jpg,0,0,1.37
217468_Piece_primary.jpg,1,9,1.34
217471_Piece_primary.jpg,0,0,1.34
217472_Piece_primary.jpg,1,9,1.35
217475_Piece_primary.jpg,0,1,1.36
217490_Piece_primary.jpg,0,3,1.38
217495_Piece_primary.jpg,0,3,1.35
217502_Piece_primary.jpg,1,9,1.32
217505_Piece_primary.jpg,0,0,1.32
217507_Piece_primary.jpg,0,3,1.32
217522_Piece_primary.jpg,1,9,1.36
217523_Piece_primary.jpg,0,0,1.35
217524_Piece_primary.jpg,0,1,1.36
217530_Piece_primary.jpg,0,0,1.33
217553_Piece_primary.jpg,0,1,1.35
217571_Piece_primary.jpg,0,2,1.31
217573_Piece_primary.jpg,0,1,1.36
217574_Piece_primary.jpg,0,0,1.32
217577_Piece_primary.jpg,0,3,1.32
217885_Sampler_primary.jpg,0,0,1.45
217892_Sampler_primary.jpg,0,4,1.35
217907_Graf_von_Moltke_Helmuth_Karl_Bernhard_18001891_primary.jpg,1,9,1.34
217921_Strip_primary.jpg,0,3,1.36
217922_Ornament_primary.jpg,0,0,1.42
218741_Lace_pattern_primary.jpg,1,9,1.36
218746_Sample_primary.jpg,0,2,1.32
219013_Sash_primary.jpg,0,0,1.35
219014_Sash_primary.jpg,0,0,1.38
219025_Sash_primary.jpg,0,0,1.35
219028_Sash_primary.jpg,0,1,1.33
219048_Fragment_primary.jpg,0,1,1.32
219098_Fragment_primary.jpg,0,0,1.30
219107_Fragment_primary.jpg,0,0,1.32
219141_Piece_primary.jpg,0,1,1.50
219147_Piece_primary.jpg,0,7,1.47
219157_Mans_handkerchief_primary.jpg,0,0,1.49
219371_Christ_Carrying_the_Cross_from_a_set_of_The_Passi_primary.jpg,0,7,1.34
219372_The_Elevation_of_the_Cross_from_a_set_of_The_Passi_primary.jpg,0,0,1.33
219388_Towel_primary.jpg,0,3,1.37
219398_Cabinet_top_primary.jpg,0,0,1.37
219436_Reticule_primary.jpg,0,0,1.45
219459_Sampler_primary.jpg,0,7,1.40
219517_Sampler_with_darning_and_lace_stitches_primary.jpg,0,1,1.39
219529_Pictorial_print_primary.jpg,0,3,1.35
219532_Scenes_from_Le_Solitaire_primary.jpg,0,3,1.34
219609_Piece_primary.jpg,0,0,1.41
219635_Piece_primary.jpg,0,0,1.40
219638_Piece_primary.jpg,0,0,1.41
219670_A_lady_in_a_garden_primary.jpg,0,0,1.48
219686_Part_of_a_border_primary.jpg,0,0,1.35
219692_Pillow_cover_primary.jpg,0,5,1.33
219716_Chasuble_back_primary.jpg,0,0,1.45
219717_Chasuble_front_primary.jpg,0,1,1.44
219741_Stag_Hunt_primary.jpg,0,0,1.39
219743_Piece_primary.jpg,0,2,1.41
219759_Carpet_fragment_primary.jpg,0,0,1.42
219777_Embroidered_picture_primary.jpg,1,9,1.49
219789_Piece_primary.jpg,0,0,1.38
219796_Piece_primary.jpg,0,0,1.39
219797_Piece_primary.jpg,0,4,1.38
219812_Apparel_primary.jpg,0,0,1.33
219836_Mitre_primary.jpg,0,2,1.37
219846_Part_of_a_dress_border_primary.jpg,0,0,1.35
219891_Altar_frontal_primary.jpg,0,4,1.35
219958_Piece_primary.jpg,0,3,1.40
219965_Piece_primary.jpg,0,4,1.40
219969_Dalmatic_primary.jpg,0,1,1.40
219984_Sample_primary.jpg,0,0,1.33
219985_Sample_primary.jpg,0,4,1.31
220000_Sample_primary.jpg,0,0,1.34
220081_Fragment_primary.jpg,0,1,1.32
220126_August_from_a_set_of_Medallion_Months_primary.jpg,0,0,1.53
220141_Piece_primary.jpg,0,4,1.42
220173_Piece_primary.jpg,0,0,1.42
220186_Piece_primary.jpg,0,1,1.40
220202_Fragment_primary.jpg,0,7,1.43
220245_Piece_primary.jpg,0,0,1.40
220260_Piece_primary.jpg,0,4,1.39
220278_Piece_primary.jpg,0,1,1.37
220323_Piece_primary.jpg,0,0,1.37
220332_Piece_primary.jpg,0,0,1.43
220372_Piece_primary.jpg,0,0,1.36
220382_Piece_primary.jpg,0,0,1.36
220394_Piece_primary.jpg,0,2,1.42
220428_Piece_primary.jpg,0,6,1.46
220437_Piece_primary.jpg,0,1,1.41
220439_Piece_primary.jpg,0,0,1.38
220441_Piece_primary.jpg,0,1,1.38
220447_Piece_primary.jpg,0,1,1.39
220467_Piece_primary.jpg,0,1,1.40
220511_Piece_primary.jpg,0,2,1.40
220529_Piece_primary.jpg,0,0,1.45
220535_Piece_primary.jpg,0,0,1.42
220539_Piece_primary.jpg,0,0,1.43
220546_Piece_primary.jpg,0,0,1.44
220604_Piece_primary.jpg,0,2,1.51
220675_Passementerie_primary.jpg,1,9,1.35
220783_Piece_primary.jpg,0,1,1.37
221194_Stylised_foliate_repeat_pattern_primary.jpg,0,5,1.44
221341_Cap_primary.jpg,0,5,1.37
221382_Band_primary.jpg,0,2,1.32
221400_Mat_primary.jpg,0,1,1.35
221446_Handkerchief_primary.jpg,0,2,1.32
221451_Cuff_primary.jpg,0,1,1.37
221462_Orphrey_primary.jpg,0,4,1.37
221509_Handkerchief_primary.jpg,1,9,1.38
221527_George_Washington_primary.jpg,0,0,1.42
221529_Penns_Treaty_with_the_Indians_primary.jpg,0,0,1.39
221583_Piece_primary.jpg,0,1,1.31
221592_Piece_primary.jpg,0,0,1.31
221639_Marie_Stuart_primary.jpg,0,3,1.34
221707_Pillow_cover_primary.jpg,0,0,1.33
221708_Curtain_primary.jpg,0,1,1.40
221710_Dress_border_primary.jpg,0,0,1.31
221717_Sleeve_primary.jpg,0,1,1.38
221722_Portion_of_a_dress_border_primary.jpg,0,0,1.32
221723_Portion_of_a_dress_border_primary.jpg,0,0,1.40
221726_Portion_of_a_dress_border_primary.jpg,0,0,1.40
221733_Strip_primary.jpg,0,2,1.38
221741_Border_primary.jpg,0,2,1.46
221783_Piece_primary.jpg,0,1,1.43
221813_Pillar_print_textile_primary.jpg,0,0,1.34
221853_Henri_IV_primary.jpg,0,0,1.31
221860_Piece_primary.jpg,0,1,1.37
221865_Fragment_primary.jpg,0,1,1.30
221871_Pictorial_print_primary.jpg,0,1,1.33
221909_Piece_primary.jpg,0,1,1.50
221912_Piece_primary.jpg,0,0,1.50
221915_Piece_primary.jpg,0,1,1.52
221923_Piece_primary.jpg,0,1,1.51
221942_Piece_primary.jpg,0,1,1.50
221948_Floral_print_primary.jpg,0,0,1.41
221953_Climbing_Roses_primary.jpg,0,5,1.36
221956_Fête_de_la_Fédération_primary.jpg,0,0,1.32
221962_Striped_print_primary.jpg,0,1,1.32
221968_Diane_chasseresse_primary.jpg,0,0,1.36
222013_Floral_print_primary.jpg,0,0,1.32
222090_Panurge_dans_lîle_des_lanternes_primary.jpg,0,0,1.37
222094_Holland_Park_carpet_primary.jpg,0,0,1.51
222131_Fragment_of_a_rug_or_hanging_primary.jpg,0,1,1.39
222171_Border_primary.jpg,0,1,1.40
222200_Piece_primary.jpg,0,3,1.50
222205_Piece_primary.jpg,0,2,1.51
222206_Les_Champs_Elysées_or_LEscamoteur_primary.jpg,0,1,1.33
222210_Floral_print_primary.jpg,0,2,1.30
222233_Cushion_primary.jpg,0,0,1.48
222234_Cushion_primary.jpg,0,0,1.48
222238_Book_cover_primary.jpg,0,6,1.42
222261_Band_primary.jpg,0,1,1.31
222300_Piece_primary.jpg,0,2,1.42
222307_Vertical_panel_primary.jpg,0,4,1.33
222318_Piece_primary.jpg,0,2,1.41
222329_Orphrey_one_of_a_pair_primary.jpg,0,1,1.30
222330_Orphrey_one_of_a_pair_primary.jpg,0,5,1.35
222359_Cover_primary.jpg,0,0,1.37
222376_Landscape_with_Birds_primary.jpg,0,0,1.42
222377_Piece_primary.jpg,0,4,1.38
222531_Joseph_Marie_Jacquard_primary.jpg,1,9,1.46
222543_Bed_hanging_primary.jpg,0,7,1.34
222562_Fragment_primary.jpg,1,9,1.31
222581_Cope_primary.jpg,0,7,1.39
222603_Apparel_primary.jpg,0,0,1.37
222609_One_strip_of_yellow_and_red_lampas_silk_originall_primary.jpg,0,0,1.39
222662_Border_primary.jpg,0,2,1.32
222876_Piece_primary.jpg,0,3,1.34
222909_Piece_primary.jpg,0,5,1.41
222953_Fantastical_birds_against_a_red_ground_primary.jpg,0,0,1.34
222980_Velvet_with_the_arms_of_Philip_II_of_Spain_primary.jpg,0,3,1.45
222983_Carpet_primary.jpg,0,4,1.36
222996_Piece_primary.jpg,0,3,1.42
223036_Sample_primary.jpg,0,0,1.34
223057_Dalmatic_primary.jpg,0,0,1.38
223065_Cushion_cover_primary.jpg,0,3,1.40
223066_Piece_primary.jpg,0,0,1.39
223103_Piece_primary.jpg,0,1,1.44
223108_Piece_primary.jpg,0,0,1.36
223116_Piece_primary.jpg,0,0,1.30
223120_Embroidery_sample_for_a_mans_suit_primary.jpg,0,3,1.47
223123_Embroidery_sample_for_a_mans_suit_primary.jpg,0,3,1.46
223168_Piece_primary.jpg,0,4,1.39
223169_Piece_primary.jpg,0,0,1.33
223174_Piece_primary.jpg,0,0,1.41
223179_Piece_primary.jpg,0,0,1.40
223181_Piece_primary.jpg,0,0,1.40
223192_Piece_primary.jpg,0,0,1.40
223194_Piece_primary.jpg,0,3,1.34
223202_Border_primary.jpg,0,1,1.38
223231_Piece_primary.jpg,0,1,1.44
223235_Border_primary.jpg,0,0,1.42
223237_Piece_primary.jpg,0,1,1.37
223251_Piece_primary.jpg,0,2,1.42
223253_Piece_primary.jpg,0,1,1.42
223259_Piece_primary.jpg,0,2,1.45
223264_Piece_primary.jpg,0,0,1.45
223275_Piece_primary.jpg,0,3,1.43
223280_Piece_primary.jpg,0,3,1.35
223283_Piece_primary.jpg,0,1,1.39
223291_Piece_primary.jpg,0,7,1.42
223331_Piece_primary.jpg,0,0,1.45
223334_Piece_primary.jpg,0,1,1.45
223352_Piece_primary.jpg,0,0,1.44
223360_Piece_primary.jpg,0,5,1.39
223361_Piece_primary.jpg,0,0,1.41
223367_Piece_primary.jpg,0,0,1.44
223369_Piece_primary.jpg,0,0,1.43
223374_Piece_primary.jpg,0,1,1.41
223378_Piece_primary.jpg,0,0,1.43
223387_Piece_primary.jpg,0,1,1.46
223393_Piece_primary.jpg,0,2,1.36
223404_Piece_primary.jpg,0,0,1.45
223477_Piece_primary.jpg,0,4,1.46
223481_Piece_primary.jpg,0,0,1.41
223487_Piece_primary.jpg,0,1,1.43
223495_Piece_primary.jpg,0,3,1.44
223500_Piece_primary.jpg,0,5,1.43
223519_Piece_primary.jpg,0,2,1.44
223524_Piece_primary.jpg,0,3,1.40
223544_Piece_primary.jpg,0,2,1.35
223547_Piece_primary.jpg,0,1,1.46
223577_Piece_primary.jpg,0,5,1.38
223593_Piece_primary.jpg,0,1,1.40
223614_Piece_primary.jpg,0,0,1.41
223616_Piece_primary.jpg,0,1,1.43
223622_Piece_primary.jpg,0,1,1.39
223629_Piece_primary.jpg,0,1,1.36
223635_Border_primary.jpg,1,9,1.30
223648_Piece_primary.jpg,0,1,1.44
223652_Piece_primary.jpg,0,0,1.40
223654_Piece_primary.jpg,0,4,1.46
223656_Piece_primary.jpg,0,4,1.46
223662_Piece_primary.jpg,0,1,1.42
223675_Piece_primary.jpg,0,0,1.42
223699_Piece_primary.jpg,0,1,1.39
223702_Piece_primary.jpg,0,1,1.40
223709_Piece_primary.jpg,0,6,1.43
223714_Piece_primary.jpg,0,0,1.43
223716_Piece_primary.jpg,0,2,1.43
223733_Piece_primary.jpg,0,0,1.34
223736_Piece_primary.jpg,0,2,1.30
223738_Piece_primary.jpg,1,9,1.40
223757_Piece_primary.jpg,0,4,1.43
223765_Piece_primary.jpg,0,3,1.39
223782_Piece_primary.jpg,0,0,1.35
223786_Fragments_3_primary.jpg,0,3,1.44
223797_Piece_primary.jpg,0,3,1.33
223803_Piece_primary.jpg,0,2,1.33
223806_Piece_primary.jpg,0,1,1.33
223813_Piece_primary.jpg,0,3,1.31
223820_Piece_primary.jpg,0,0,1.30
223822_Piece_primary.jpg,0,1,1.30
223825_Piece_primary.jpg,0,0,1.36
223839_Piece_primary.jpg,0,2,1.33
223844_Piece_primary.jpg,0,1,1.31
223867_Piece_primary.jpg,0,0,1.36
223871_Piece_primary.jpg,0,1,1.32
223880_Piece_primary.jpg,0,0,1.30
223889_Piece_primary.jpg,0,0,1.31
223890_Piece_primary.jpg,0,0,1.31
223894_Piece_primary.jpg,0,4,1.34
223895_Piece_primary.jpg,0,0,1.31
223905_Piece_primary.jpg,0,0,1.29
223906_Piece_primary.jpg,0,2,1.31
223931_Piece_primary.jpg,0,0,1.52
223954_Piece_primary.jpg,0,3,1.33
223955_Piece_primary.jpg,0,1,1.30
223959_Piece_primary.jpg,0,3,1.30
223960_Piece_primary.jpg,0,4,1.34
223965_Piece_primary.jpg,0,5,1.30
223981_Fragment_of_a_sampler_primary.jpg,0,0,1.31
224002_Piece_primary.jpg,0,2,1.40
224018_Piece_primary.jpg,0,0,1.46
224050_Sample_primary.jpg,0,5,1.41
224055_Sample_primary.jpg,0,0,1.39
224127_Border_primary.jpg,0,1,1.40
224144_Piece_primary.jpg,0,0,1.34
224148_Piece_primary.jpg,0,0,1.44
224161_Piece_primary.jpg,0,0,1.46
224172_Piece_primary.jpg,0,2,1.40
224176_Piece_primary.jpg,0,3,1.43
224182_Piece_primary.jpg,0,3,1.39
224202_Sample_primary.jpg,0,0,1.32
224220_Sample_primary.jpg,0,7,1.35
224236_Piece_primary.jpg,0,1,1.34
224237_Piece_primary.jpg,0,2,1.31
224244_Piece_primary.jpg,0,0,1.40
224263_Piece_primary.jpg,0,0,1.40
224280_Piece_primary.jpg,0,0,1.41
224281_Piece_primary.jpg,0,0,1.45
224284_Piece_primary.jpg,0,0,1.42
224289_Piece_primary.jpg,0,0,1.30
224323_Piece_primary.jpg,0,1,1.42
224338_Piece_primary.jpg,0,1,1.43
224343_Piece_primary.jpg,0,2,1.44
224360_Piece_primary.jpg,0,0,1.46
224385_Piece_primary.jpg,0,1,1.37
224388_Piece_primary.jpg,0,1,1.42
224406_Piece_primary.jpg,0,0,1.51
224427_Piece_primary.jpg,0,6,1.37
224497_Piece_primary.jpg,0,0,1.44
224507_Piece_primary.jpg,0,1,1.44
224510_Piece_primary.jpg,0,0,1.53
224514_Piece_primary.jpg,0,3,1.44
224517_Piece_primary.jpg,0,5,1.46
224529_Piece_primary.jpg,0,0,1.41
224543_Piece_primary.jpg,0,2,1.43
224658_Embroidery_sample_for_a_mans_suit_primary.jpg,0,0,1.33
224659_Sample_primary.jpg,0,3,1.31
224670_Embroidery_sample_for_a_mans_suit_primary.jpg,0,0,1.33
224683_Embroidery_sample_for_a_mans_suit_or_waistcoat_primary.jpg,0,0,1.33
224685_Sample_primary.jpg,0,1,1.33
224691_Sample_primary.jpg,0,4,1.31
224701_Sample_primary.jpg,1,9,1.29
224741_Sample_primary.jpg,0,5,1.30
224748_Sample_primary.jpg,0,1,1.35
224754_Sample_primary.jpg,0,7,1.31
224757_Sample_primary.jpg,1,9,1.33
224769_Embroidery_sample_for_a_mans_suit_primary.jpg,0,0,1.33
224772_Sample_primary.jpg,0,0,1.32
224777_Embroidery_sample_for_a_mans_suit_primary.jpg,0,1,1.33
224780_Sample_primary.jpg,0,0,1.31
